Column1;Unnamed: 0;date;label;claim;tags;url;summary;poems;alt
34;123;15/02/2022;false; The CDC was normalizing blood clots tweeting about the health condition before the Super Bowl. ;['Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2022/feb/15/facebook-posts/no-cdc-wasnt-normalizing-blood-clots-its-super-bow/;"Well before COVID-19 existed, the CDC had tweeted out warnings about blood clots.
Blood clots are common, affecting about 900,000 Americans each year, and can be deadly.
There is not an increased risk of blood clots from the Pfizer and Moderna COVID-19 vaccines.
Johnson & Johnson’s vaccine, the only other COVID-19 vaccine used in the U.S., has been linked to rare cases of thrombosis with thrombocytopenia syndrome (TTS).
";;
43;140;15/02/2022;pants-fire; Pfizer is literally using the force of government and the culture of fear to jab children under 5 — with zero basis in science — to make billions of dollars. ;['Children', 'Public Health', 'Texas', 'Coronavirus', 'Chip Roy'];https://www.politifact.com/factchecks/2022/feb/15/chip-roy/research-submitted-fda-consideration-vaccine-autho/;"At the request of the U.S. Food and Drug Administration, Pfizer submitted a request for authorization for a Pfizer-BioNTech two-dose regimen for children under age 5.
Data collection is continuing for a potential third dose because the two-dose regimen for children age 2 to 5 did not acheive expected immunity.
However, these vaccine trials have been following rigorous scientific standards and expectations.
";;
38;128;11/02/2022;false; Says a Washington Post headline and graphic about COVID-19 deaths are misleading. ;['Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2022/feb/11/facebook-posts/facebook-post-cries-foul-washington-post-headline-/;"Data shows deaths from COVID-19 have spiked to their highest numbers in a year due to the highly transmissible omicron variant.
Unvaccinated Americans and people over age 75 have been particularly hit hard by the variant, according to the Post.
The Washington Post graphic is not in conflict with the headline.
";;
35;125;11/02/2022;false; COVID-19 vaccines caused a 40% increase in deaths identified a life insurance company. ;['Facebook Fact-checks', 'Coronavirus', 'Bloggers'];https://www.politifact.com/factchecks/2022/feb/11/blog-posting/no-covid-19-vaccines-arent-responsible-increase-de/;"OneAmerica CEO Scott Davison said life insurance industry data indicates death rates among working-age people were up 40% compared to pre-pandemic rates.
Social media users have suggested COVID-19 vaccines, rather than the illness itself, are responsible for the increase in deaths.
Research indicates that COVID-19 is likely responsible for the increase; there is no evidence to suggest the vaccines are to blame.
";;
37;127;11/02/2022;false; We all know China created COVID. ;['China', 'Ad Watch', 'Coronavirus', 'Pennsylvania', 'Dave McCormick'];https://www.politifact.com/factchecks/2022/feb/11/dave-mccormick/response-dr-oz-no-evidence-senate-hopeful-mccormic/;"There is no evidence that China “created” the virus.
There is no scientific consensus on how the virus originated, but researchers believe it could have originated naturally or from an accident in a lab.
";;
39;129;11/02/2022;false; In England, official data shows children are up to 52 times more likely to die following COVID-19 vaccination than unvaccinated children. ;['Children', 'Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Bloggers'];https://www.politifact.com/factchecks/2022/feb/11/blog-posting/no-covid-19-vaccine-not-increasing-child-mortality/;"There is no evidence that the COVID-19 vaccine is linked to an increase in child mortality.
No one under the age of 35 in England has died due to an adverse reaction to the vaccine, according to the United Kingdom’s Office of National Statistics.
A blog took data out of context and omitted that most of the vaccinated children included in the dataset were at higher risk of death due to existing medical conditions.
";;
7;32;11/02/2022;mostly-true; A larger percentage of Illinoisans have been vaccinated than in any other Midwestern state. ;['Illinois', 'Coronavirus', 'JB Pritzker'];https://www.politifact.com/factchecks/2022/feb/11/jb-pritzker/does-illinois-have-larger-percentage-vaccinations-/;"Gov. Pritzker said “a larger percentage of Illinoisans have been vaccinated,” compared to the rest of the Midwest. That's mostly true but when it comes to those who are fully vaccinated, Minnesota is the region's top performer.
";;
19;94;10/02/2022;barely-true; Requesting a chargeback is a better way to get back at GoFundMe. ;['Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2022/feb/10/facebook-posts/requesting-chargeback-probably-isnt-best-way-get-b/;"GoFundMe took down the “Freedom Convoy 2022” fundraiser page, saying it violated a policy against promoting violence and harassment, and said it would refund those who donated.
Social media users encouraged people to dispute the donation charges on their credit cards, suggesting it would force GoFundMe to pay chargeback fees for each transaction.
An expert said it is unlikely banks would allow customers to pursue chargebacks after a company has announced it will issue refunds.
";;
45;143;10/02/2022;pants-fire; A grand jury trial begins into crimes against humanity involving a fabricated coronavirus pandemic. ;['Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2022/feb/10/facebook-posts/viral-video-simulation-does-not-depict-real-grand-/;" The video is a simulation that does not depict actual legal proceedings. 
 The notion that the coronavirus pandemic is fabricated is part of an effort to deny or downplay the virus and is unsubstantiated. 
";;
46;144;10/02/2022;pants-fire; In Joe Biden’s America, your children are more likely to have access to a crack pipe than a mask-free education. ;['Children', 'Drugs', 'Education', 'Public Health', 'Texas', 'Ad Watch', 'Coronavirus', 'Troy Nehls'];https://www.politifact.com/factchecks/2022/feb/10/troy-nehls/claim-kids-more-likely-have-access-crack-pipes-mas/;"The claim alludes to a Biden administration anti-drug abuse program. Grant money from the program can be used for a variety of efforts, including providing safe-smoking kits, which are intended to reduce disease among illegal drug users that is caused by the sharing of smoking materials. We found no evidence the kits are aimed at children.
Federal officials said the funds cannot be used to provide pipes.
There is no federal mandate requiring children to wear masks in schools. Within the next several weeks, fewer than a dozen states will have such mandates as part of their efforts to fight COVID-19.
";;
20;98;09/02/2022;barely-true; Embalmers finding ‘strange clots’ in jabbed people ;['Coronavirus', 'NewsWars'];https://www.politifact.com/factchecks/2022/feb/09/newswars/no-clear-evidence-covid-19-vaccines-are-responsibl/;"A handful of embalmers claim they started noticing strange blood clots in bodies after the COVID-19 pandemic began, with some attributing it to the vaccine.
The National Funeral Directors Association said embalmers in its network have noticed an uptick in blood clots in COVID-related deaths; however, it has been among the unvaccinated and vaccinated.
This anomaly may be the result of the coronavirus itself, since the infection can cause blood vessel inflammation, damage to very small vessels, and blood clots.
";;
21;99;08/02/2022;barely-true; Clips of Dr. Anthony Fauci show he flip-flopped on guidance for wearing masks, whether kids should be in school and whether people should change how they interact. ;['Florida', 'Ad Watch', 'Coronavirus', 'Ron DeSantis'];https://www.politifact.com/factchecks/2022/feb/08/ron-desantis/ron-desantis-ad-fauci-flip-flops-leaves-out-reason/;"A Ron DeSantis ad accusing Dr. Anthony Fauci of flip-flopping on his COVID-19 guidance leaves out key context about why guidance changed.
The edited clips of Fauci speaking leave out dates and the full context of Fauci’s words that would show viewers what was happening at the time.
Guidance on masks and other topics changed often during the pandemic as scientists learned more about COVID-19.
";;
41;138;07/02/2022;false; Turkey, Brazil, Britain, Sweden, Spain, Czech Republic, Mexico, El Salvador, Japan and Singapore canceled all COVID-19 quarantine procedures, testing and compulsory vaccination and are considering COVID-19 just a seasonal flu. ;['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2022/feb/07/facebook-posts/these-10-countries-have-not-canceled-covid-19-safe/;" Turkey, Brazil, Britain, Sweden, Spain, Czech Republic, Mexico, El Salvador, Japan and Singapore each continue to have quarantine and COVID-19 testing protocols. 
 None of the countries ever had compulsory COVID-19 vaccination for their entire adult population. Some require COVID-19 vaccination for certain workers.
 Some European leaders have said COVID-19 should be treated as endemic, similar to influenza, but the World Health Organization says that’s premature. COVID-19 appears to have a higher infection fatality rate than influenza.
";;
12;64;07/02/2022;half-true; Binding masks to your face with gauze and wrapping pantyhose around your face and mask are now suggestions to make your mask more ‘effective.’ ;['Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2022/feb/07/facebook-posts/research-fit-hacks-could-help-improve-future-mask-/;"Vice wrote about research that assessed the effectiveness of popular “hacks” meant to improve the fit of KN95 and surgical masks.
The researchers evaluated seven different “fit hacks,” some of which involved rubber bands, tape and pantyhose.
The study concluded that while some hacks improved the effectiveness of the masks, they were “very uncomfortable and unlikely to be tolerated for extended periods of time.”
";;
8;33;07/02/2022;mostly-true; Governor Kate Brown wants to make Oregon’s mask mandate PERMANENT. ;['Oregon', 'Coronavirus', 'Christine Drazan'];https://www.politifact.com/factchecks/2022/feb/07/christine-drazan/bringing-more-context-light-about-permanent-mandat/;"The state’s health department, Oregon Health Authority, has proposed a permanent mask mandate.
Though controversial, the move was intended to address a technical glitch: temporary mask mandates last only 180 days and the current one is expected to expire Feb. 8.
A spokesperson with the agency and the state’s epidemiologist said the agency intends to repeal the mandate when public health indicators show the measure is no longer necessary.
";;
